252.969,10.9927
253.912,11.0197
254.857,11.0466
255.805,11.0733
256.756,11.0999
257.709,11.1264
258.665,11.1526
259.624,11.1786
260.585,11.2044
261.549,11.23
262.515,11.2552
263.485,11.2802
264.456,11.3048
265.431,11.3291
266.408,11.353
267.388,11.3765
268.37,11.3996
269.356,11.4223
270.343,11.4445
271.334,11.4663
272.327,11.4875
273.323,11.5083
274.321,11.5285
275.322,11.5483
276.326,11.5675
277.333,11.5861
278.342,11.6043
279.354,11.6219
280.368,11.639
281.385,11.6555
282.405,11.6715
283.428,11.6869
284.453,11.7017
285.481,11.716
286.511,11.7297
287.544,11.7427
288.58,11.7552
289.619,11.7671
290.66,11.7784
291.704,11.789
292.75,11.7989
293.799,11.8082
294.851,11.8168
295.905,11.8247
296.962,11.8319
298.021,11.8384
299.083,11.8429
300.148,11.8442
301.215,11.8426
302.285,11.838
303.357,11.8304
304.432,11.8198
305.509,11.8063
306.589,11.7899
307.671,11.7709
308.756,11.7495
309.843,11.7263
310.933,11.7016
312.025,11.676
313.12,11.65
314.218,11.6242
315.318,11.5988
316.42,11.5743
317.526,11.5511
318.633,11.5292
319.744,11.5088
320.856,11.49
321.972,11.4727
323.09,11.4569
324.21,11.4424
325.333,11.4287
326.458,11.4157
327.586,11.4031
328.717,11.3905
329.85,11.3776
330.985,11.3641
332.123,11.3495
333.263,11.3336
334.406,11.316
335.551,11.2964
336.699,11.2746
337.849,11.2503
339.001,11.2234
340.156,11.1937
341.313,11.1612
342.472,11.1258
343.634,11.0875
344.798,11.0462
345.964,11.0021
347.133,10.955
348.304,10.9053
349.477,10.8531
350.653,10.7984
351.831,10.7414
353.011,10.6822
354.193,10.621
355.378,10.558
356.565,10.4934
357.754,10.4271
358.946,10.3595
360.139,10.2905
361.336,10.2202
362.534,10.1487
363.735,10.076
364.938,10.0021
366.144,9.92698
367.351,9.85061
368.561,9.77291
369.773,9.69379
370.987,9.61322
372.2,9.53118
373.412,9.44754
374.623,9.3622
375.833,9.27502
377.043,9.18589
378.251,9.09469
379.349,9.00989
380.446,8.92323
381.543,8.83463
382.639,8.744
383.737,8.6512
384.836,8.55621
385.936,8.45897
387.038,8.35949
388.14,8.25775
389.244,8.15379
390.35,8.04766
391.456,7.93939
392.564,7.829
393.673,7.71653
394.783,7.60198
395.895,7.48539
397.008,7.36675
398.122,7.24608
399.237,7.12337
400.353,6.99866
401.471,6.87191
402.59,6.74311
403.71,6.61224
404.832,6.4793
405.954,6.34426
407.078,6.20712
408.203,6.06787
409.329,5.92651
410.457,5.78302
411.585,5.63738
412.715,5.48957
413.846,5.33957
414.978,5.18736
416.111,5.0329
417.246,4.87618
418.381,4.71721
419.518,4.55594
420.656,4.39235
421.794,4.2264
422.934,4.05807
424.075,3.88732
425.218,3.71416
426.361,3.53858
427.505,3.36055
428.651,3.18005
429.797,2.99706
430.944,2.81155
432.093,2.62349
433.242,2.4329
434.393,2.23981
435.545,2.04372
436.697,1.84426
437.85,1.64169
439.004,1.43637
440.159,1.2286
441.316,1.01856
442.473,0.806465
443.631,0.592693
444.791,0.377636
445.952,0.161636
447.114,-0.0549164
448.278,-0.271652
449.443,-0.488258
450.61,-0.704388
451.778,-0.919857
452.948,-1.1346
454.12,-1.34851
455.293,-1.56165
456.467,-1.77408
457.643,-1.98609
458.821,-2.19801
460,-2.4101
461.181,-2.6227
462.362,-2.83617
463.545,-3.05098
464.729,-3.26757
465.914,-3.48631
467.1,-3.70758
468.286,-3.93174
469.474,-4.1591
470.662,-4.38992
471.851,-4.62446
473.04,-4.86292
474.23,-5.1055
475.42,-5.35224
476.611,-5.60319
477.802,-5.85842
478.994,-6.11795
480.186,-6.38178
481.378,-6.64977
482.571,-6.92176
483.764,-7.19765
484.958,-7.47732
486.152,-7.76061
487.347,-8.04725
488.543,-8.33697
489.739,-8.62957
490.936,-8.92484
492.133,-9.22252
493.332,-9.52234
494.531,-9.82411
495.731,-10.1277
496.933,-10.4328
498.135,-10.7394
499.338,-11.0474
500.543,-11.3566
501.748,-11.6671
502.955,-11.9788
504.163,-12.2918
505.371,-12.6061
506.581,-12.9217
507.792,-13.2389
509.003,-13.5577
510.216,-13.8782
511.429,-14.2007
512.643,-14.5251
513.857,-14.8525
515.066,-15.1843
516.27,-15.5209
517.469,-15.863
518.663,-16.211
519.853,-16.5655
521.038,-16.9275
522.221,-17.297
523.4,-17.6743
524.576,-18.0593
525.749,-18.4521
526.92,-18.8529
528.088,-19.2615
529.254,-19.6781
530.418,-20.1025
531.58,-20.5346
532.74,-20.9746
533.898,-21.4224
535.054,-21.8775
536.209,-22.3393
537.363,-22.8069
538.516,-23.2794
539.669,-23.756
540.822,-24.2358
541.975,-24.718
543.13,-25.2019
544.285,-25.6871
545.441,-26.173
546.598,-26.6594
547.756,-27.1473
548.914,-27.6394
550.07,-28.1361
551.226,-28.6374
552.382,-29.1429
553.536,-29.6519
554.692,-30.1636
555.847,-30.6768
557.004,-31.1909
558.163,-31.7049
559.323,-32.2173
560.486,-32.7267
561.652,-33.2317
562.821,-33.7312
563.994,-34.2242
565.171,-34.7103
566.352,-35.1889
567.537,-35.6597
568.726,-36.1224
569.918,-36.577
571.115,-37.0233
572.315,-37.4613
573.519,-37.8911
574.727,-38.3128
575.938,-38.7265
577.153,-39.1325
578.371,-39.5316
579.592,-39.9242
580.816,-40.3111
582.043,-40.6939
583.272,-41.0742
584.502,-41.4539
585.733,-41.8349
586.965,-42.2193
588.196,-42.6084
589.426,-43.0034
590.655,-43.4052
591.883,-43.8143
593.109,-44.2311
594.333,-44.6559
595.555,-45.0887
596.775,-45.5299
597.993,-45.9792
599.209,-46.4367
600.423,-46.9023
601.634,-47.3759
602.844,-47.8572
604.051,-48.3457
605.257,-48.8411
606.461,-49.3425
607.665,-49.849
608.868,-50.3595
610.072,-50.8728
611.276,-51.3874
612.481,-51.902
613.689,-52.4151
614.898,-52.9257
616.111,-53.4327
617.326,-53.9353
618.545,-54.433
619.767,-54.9254
620.992,-55.4121
622.221,-55.8929
623.453,-56.3679
624.688,-56.8369
625.927,-57.3002
627.169,-57.7579
628.413,-58.2102
629.661,-58.6577
630.912,-59.101
632.165,-59.5407
633.42,-59.9775
634.677,-60.4125
635.936,-60.8466
637.196,-61.2806
638.456,-61.7156
639.718,-62.1523
640.98,-62.5915
642.242,-63.0338
643.504,-63.4797
644.766,-63.9294
646.028,-64.3832
647.289,-64.8412
648.55,-65.3034
649.811,-65.7697
651.071,-66.2398
652.332,-66.7136
653.592,-67.1904
654.853,-67.67
656.114,-68.1516
657.376,-68.6348
658.638,-69.1187
659.902,-69.6028
661.168,-70.0863
662.435,-70.5686
663.704,-71.0491
664.975,-71.5273
666.248,-72.0027
667.524,-72.4749
668.802,-72.9436
670.082,-73.4086
671.365,-73.8698
672.651,-74.3272
673.939,-74.7806
675.23,-75.23
676.523,-75.6755
677.819,-76.117
679.117,-76.5551
680.417,-76.9901
681.719,-77.4222
683.023,-77.8518
684.329,-78.2793
685.637,-78.7051
686.947,-79.1295
688.258,-79.553
689.57,-79.9759
690.883,-80.3984
692.195,-80.8203
693.507,-81.2418
694.818,-81.663
696.127,-82.084
697.436,-82.5048
698.745,-82.9252
700.052,-83.3452
701.359,-83.7646
702.665,-84.1831
703.971,-84.6007
705.278,-85.0174
706.586,-85.433
707.896,-85.8471
709.207,-86.2594
710.52,-86.6696
711.834,-87.0774
713.15,-87.4825
714.467,-87.8847
715.786,-88.2838
717.107,-88.6795
718.43,-89.0718
719.755,-89.4604
721.082,-89.8452
722.41,-90.2263
723.74,-90.6035
725.073,-90.9768
726.407,-91.3462
727.742,-91.7116
729.08,-92.0732
730.42,-92.431
731.761,-92.7851
733.104,-93.1357
734.448,-93.4829
735.795,-93.8267
737.143,-94.1674
738.492,-94.505
739.843,-94.8397
741.195,-95.1716
742.549,-95.5009
743.904,-95.8276
745.261,-96.1518
746.619,-96.4736
747.978,-96.7929
749.339,-97.1098
750.701,-97.4242
752.065,-97.7361
753.43,-98.0454
754.796,-98.352
756.164,-98.6558
757.533,-98.9566
758.903,-99.2544
760.275,-99.5489
761.649,-99.84
763.024,-100.128
764.4,-100.411
765.778,-100.691
767.158,-100.967
768.539,-101.239
769.922,-101.507
771.306,-101.77
772.692,-102.029
774.079,-102.283
775.468,-102.533
776.858,-102.778
778.25,-103.018
779.644,-103.254
781.039,-103.484
782.435,-103.71
783.833,-103.932
785.232,-104.148
786.633,-104.36
788.035,-104.567
789.438,-104.769
790.843,-104.967
792.249,-105.16
793.657,-105.349
795.066,-105.533
796.476,-105.713
797.887,-105.888
799.299,-106.059
800.713,-106.226
802.128,-106.389
803.544,-106.546
804.962,-106.698
806.38,-106.843
807.8,-106.981
809.22,-107.111
810.642,-107.234
812.065,-107.347
813.488,-107.452
814.912,-107.547
816.337,-107.633
817.763,-107.708
819.188,-107.774
820.615,-107.829
822.041,-107.874
823.467,-107.908
824.894,-107.932
826.32,-107.945
827.747,-107.948
829.172,-107.94
830.598,-107.922
832.023,-107.893
833.448,-107.854
834.873,-107.805
836.297,-107.745
837.72,-107.676
839.143,-107.597
840.566,-107.508
841.988,-107.411
843.41,-107.304
844.832,-107.188
846.253,-107.065
847.674,-106.935
849.095,-106.798
850.517,-106.656
851.938,-106.511
853.361,-106.363
854.784,-106.215
856.207,-106.068
857.632,-105.924
859.058,-105.784
860.485,-105.649
861.913,-105.52
863.343,-105.398
864.773,-105.283
866.204,-105.176
867.637,-105.076
869.07,-104.984
870.505,-104.899
871.94,-104.821
873.377,-104.75
874.814,-104.685
876.252,-104.625
877.691,-104.569
879.13,-104.516
880.571,-104.465
882.012,-104.415
883.594,-104.361
885.165,-104.306
886.725,-104.25
888.282,-104.192
889.837,-104.13
891.389,-104.064
892.928,-103.998
894.457,-103.928
895.983,-103.855
897.505,-103.78
899.015,-103.703
900.514,-103.625
902.012,-103.546
903.505,-103.467
904.986,-103.389
906.458,-103.312
907.927,-103.24
909.393,-103.171
910.849,-103.106
912.3,-103.047
913.742,-102.994
915.178,-102.948
916.605,-102.908
918.027,-102.876
919.441,-102.852
920.851,-102.837
922.258,-102.831
923.654,-102.832
925.04,-102.84
926.418,-102.856
927.792,-102.882
929.162,-102.918
930.521,-102.961
931.87,-103.01
933.21,-103.067
934.546,-103.134
935.877,-103.21
937.198,-103.293
938.51,-103.383
939.815,-103.481
941.112,-103.587
942.405,-103.702
943.693,-103.826
944.971,-103.956
946.238,-104.091
947.497,-104.233
948.752,-104.384
950.001,-104.543
951.24,-104.707
952.47,-104.876
953.696,-105.054
954.917,-105.239
956.128,-105.429
957.328,-105.623
958.518,-105.821
959.7,-106.024
960.875,-106.234
962.04,-106.447
963.196,-106.666
964.348,-106.892
965.495,-107.125
966.632,-107.362
967.759,-107.603
968.876,-107.848
969.984,-108.099
971.088,-108.357
972.187,-108.624
973.275,-108.894
974.354,-109.168
975.422,-109.448
976.481,-109.731
977.531,-110.02
978.572,-110.314
979.605,-110.615
980.63,-110.922
981.648,-111.236
982.655,-111.554
983.652,-111.876
984.639,-112.203
985.616,-112.536
986.586,-112.875
987.547,-113.219
988.502,-113.572
989.449,-113.933
990.387,-114.298
991.314,-114.667
992.231,-115.041
993.139,-115.42
994.041,-115.806
994.936,-116.202
995.825,-116.605
996.705,-117.013
997.577,-117.429
998.444,-117.853
999.306,-118.286
1000.16,-118.728
1001.01,-119.18
1001.86,-119.64
1002.71,-120.109
1003.55,-120.587
1004.38,-121.074
1005.22,-121.57
1006.05,-122.075
1006.88,-122.587
1007.71,-123.107
1008.54,-123.634
1009.36,-124.168
1010.18,-124.708
1011.01,-125.253
1011.83,-125.803
1012.66,-126.352
1013.49,-126.899
1014.32,-127.44
1015.15,-127.976
1015.98,-128.504
1016.82,-129.024
1017.66,-129.537
1018.51,-130.044
1019.36,-130.544
1020.21,-131.038
1021.07,-131.529
1021.93,-132.015
1022.79,-132.499
1023.66,-132.982
1024.52,-133.464
1025.39,-133.949
1026.26,-134.438
1027.13,-134.934
1028,-135.437
1028.87,-135.949
1029.73,-136.469
