834.721436	295.883026
829.863037	290.169388
825.004639	284.455750


835.483256	295.235237
830.624857	289.521599
825.766459	283.807961


836.245076	294.587448
831.386677	288.873810
826.528279	283.160172


837.006896	293.939660
832.148498	288.226021
827.290099	282.512383


837.768716	293.291871
832.910318	287.578232
828.051919	281.864594


838.530536	292.644082
833.672138	286.930444
828.813739	281.216805


839.292356	291.996293
834.433958	286.282655
829.575560	280.569016


840.054177	291.348504
835.195778	285.634866
830.337380	279.921227


840.815997	290.700715
835.957598	284.987077
831.099200	279.273439


841.577817	290.052926
836.719419	284.339288
831.861020	278.625650


842.339637	289.405138
837.481239	283.691499
832.622840	277.977861


843.101457	288.757349
838.243059	283.043710
833.384660	277.330072


843.863277	288.109560
839.004879	282.395921
834.146481	276.682283


844.625098	287.461771
839.766699	281.748133
834.908301	276.034494


845.386918	286.813982
840.528519	281.100344
835.670121	275.386705


846.148738	286.166193
841.290339	280.452555
836.431941	274.738917


846.910558	285.518404
842.052160	279.804766
837.193761	274.091128


847.672378	284.870615
842.813980	279.156977
837.955581	273.443339


848.434198	284.222827
843.575800	278.509188
838.717402	272.795550


849.196019	283.575038
844.337620	277.861399
839.479222	272.147761


849.957839	282.927249
845.099440	277.213611
840.241042	271.499972


850.719659	282.279460
845.861260	276.565822
841.002862	270.852183


851.481479	281.631671
846.623081	275.918033
841.764682	270.204395


852.243299	280.983882
847.384901	275.270244
842.526502	269.556606


853.005119	280.336093
848.146721	274.622455
843.288322	268.908817


853.766939	279.688305
848.908541	273.974666
844.050143	268.261028


854.528760	279.040516
849.670361	273.326877
844.811963	267.613239


855.290580	278.392727
850.432181	272.679089
845.573783	266.965450


856.052400	277.744938
851.194002	272.031300
846.335603	266.317661


856.814220	277.097149
851.955822	271.383511
847.097423	265.669873


857.576040	276.449360
852.717642	270.735722
847.859243	265.022084


858.337860	275.801571
853.479462	270.087933
848.621064	264.374295


859.099681	275.153783
854.241282	269.440144
849.382884	263.726506


859.861501	274.505994
855.003102	268.792355
850.144704	263.078717
